query_alias,record_id,canonical_product_tr,sector,candidate_cn,cbam_scope_candidate,base_confidence,disambiguation_questions,exclusion_or_alt_triggers,notes,source_url
metal raf / depo raf sistemi,AMB-004,Metal raf / depo raf sistemi,Karma,7308|9403|7326,AMBIGUOUS,low,Sabit yapısal sistem mi yoksa mobilya niteliğinde bağımsız raf mı? || Zemine/duvara sabitleniyor mu? || Kullanım yeri depo/mağaza/ofis mi?,Mobilya niteliğinde ise 9403 ve CBAM dışında olabilir,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
palet rafi,AMB-004,Metal raf / depo raf sistemi,Karma,7308|9403|7326,AMBIGUOUS,low,Sabit yapısal sistem mi yoksa mobilya niteliğinde bağımsız raf mı? || Zemine/duvara sabitleniyor mu? || Kullanım yeri depo/mağaza/ofis mi?,Mobilya niteliğinde ise 9403 ve CBAM dışında olabilir,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
palet rafı,AMB-004,Metal raf / depo raf sistemi,Karma,7308|9403|7326,AMBIGUOUS,low,Sabit yapısal sistem mi yoksa mobilya niteliğinde bağımsız raf mı? || Zemine/duvara sabitleniyor mu? || Kullanım yeri depo/mağaza/ofis mi?,Mobilya niteliğinde ise 9403 ve CBAM dışında olabilir,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
raf sistemi,AMB-004,Metal raf / depo raf sistemi,Karma,7308|9403|7326,AMBIGUOUS,low,Sabit yapısal sistem mi yoksa mobilya niteliğinde bağımsız raf mı? || Zemine/duvara sabitleniyor mu? || Kullanım yeri depo/mağaza/ofis mi?,Mobilya niteliğinde ise 9403 ve CBAM dışında olabilir,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik raf,AMB-004,Metal raf / depo raf sistemi,Karma,7308|9403|7326,AMBIGUOUS,low,Sabit yapısal sistem mi yoksa mobilya niteliğinde bağımsız raf mı? || Zemine/duvara sabitleniyor mu? || Kullanım yeri depo/mağaza/ofis mi?,Mobilya niteliğinde ise 9403 ve CBAM dışında olabilir,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik shelving,AMB-004,Metal raf / depo raf sistemi,Karma,7308|9403|7326,AMBIGUOUS,low,Sabit yapısal sistem mi yoksa mobilya niteliğinde bağımsız raf mı? || Zemine/duvara sabitleniyor mu? || Kullanım yeri depo/mağaza/ofis mi?,Mobilya niteliğinde ise 9403 ve CBAM dışında olabilir,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
gunes paneli montaj konstruksiyonu,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
gunes paneli sehpasi,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
gunes paneli tasiyici,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
güneş paneli montaj konstrüksiyonu,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
güneş paneli sehpası,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
güneş paneli taşıyıcı,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
pv montaj profili,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
solar konstruksiyon,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
solar konstrüksiyon,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
solar mounting system,AMB-005,Güneş paneli montaj konstrüksiyonu,Karma,7308|7610|7604,AMBIGUOUS,medium,Ana malzeme çelik mi alüminyum mu? || Profil yapıya/montaja özel delinmiş-kesilmiş mi? || Yalnız ham profil mi?,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
greenhouse structure,AMB-006,Sera konstrüksiyonu,Karma,7308|7610|9406,AMBIGUOUS,medium,Ana malzeme nedir? || Komple prefabrik yapı seti mi? || Yalnız yapısal parçalar mı?,9406 prefabrik yapı sınıflandırması olası,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
sera demiri,AMB-006,Sera konstrüksiyonu,Karma,7308|7610|9406,AMBIGUOUS,medium,Ana malzeme nedir? || Komple prefabrik yapı seti mi? || Yalnız yapısal parçalar mı?,9406 prefabrik yapı sınıflandırması olası,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
sera iskeleti,AMB-006,Sera konstrüksiyonu,Karma,7308|7610|9406,AMBIGUOUS,medium,Ana malzeme nedir? || Komple prefabrik yapı seti mi? || Yalnız yapısal parçalar mı?,9406 prefabrik yapı sınıflandırması olası,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
sera konstruksiyonu,AMB-006,Sera konstrüksiyonu,Karma,7308|7610|9406,AMBIGUOUS,medium,Ana malzeme nedir? || Komple prefabrik yapı seti mi? || Yalnız yapısal parçalar mı?,9406 prefabrik yapı sınıflandırması olası,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
sera konstrüksiyonu,AMB-006,Sera konstrüksiyonu,Karma,7308|7610|9406,AMBIGUOUS,medium,Ana malzeme nedir? || Komple prefabrik yapı seti mi? || Yalnız yapısal parçalar mı?,9406 prefabrik yapı sınıflandırması olası,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
sera profili,AMB-006,Sera konstrüksiyonu,Karma,7308|7610|9406,AMBIGUOUS,medium,Ana malzeme nedir? || Komple prefabrik yapı seti mi? || Yalnız yapısal parçalar mı?,9406 prefabrik yapı sınıflandırması olası,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
cnc metal parca,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
cnc metal parça,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
islenmis aluminyum parca,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
islenmis celik parca,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
işlenmiş alüminyum parça,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
işlenmiş çelik parça,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
makine icin metal parca,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
makine için metal parça,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
makine parcasi,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
makine parçası,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
metal yedek parca,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
metal yedek parça,AMB-007,Makine için metal parça,Karma,7326|7616|84xx,AMBIGUOUS,very_low,Hangi makinede kullanılıyor? || Parça yalnız/başlıca belirli bir makineye mi ait? || Teknik çizim ve fonksiyon nedir?,Bölüm XVI makine parçası olarak sınıflanırsa CBAM kapsamı dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
aluminyum mobilya parcasi,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
alüminyum mobilya parçası,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
celik sandalye ayagi,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
metal masa ayagi,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
metal masa ayağı,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
metal mobilya parcasi,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
metal mobilya parçası,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
metal sehpa ayagi,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
metal sehpa ayağı,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
mobilya metal aksami,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
mobilya metal aksamı,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
çelik sandalye ayağı,AMB-008,Metal mobilya parçası,Karma,7326|7616|9403,AMBIGUOUS,low,"Nihai mobilya mı, sadece genel amaçlı metal parça mı? || Belirli mobilyaya mahsus mu?",94. fasıl sınıflandırması CBAM dışında olabilir,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
celik konteyner,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
guvenlik kabini,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
güvenlik kabini,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
konteyner / kabin,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
moduler kabin,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
modüler kabin,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
prefabrik kabin,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
santiye konteyneri,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
çelik konteyner,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
şantiye konteyneri,AMB-009,Konteyner / kabin,Karma,7308|9406|8609,AMBIGUOUS,low,İnsan kullanımına yönelik prefabrik bina mı? || Yük taşımaya özel ISO konteyner mi? || Yalnız çelik yapı parçası mı?,,,https://taxation-customs.ec.europa.eu/document/download/3eb64513-8255-4c71-875a-bd0a8c7ff772_en
aluminyum cit,AMB-010,Metal çit / panel çit,Karma,7314|7308|7616|7610,AMBIGUOUS,low,"Tel örgü mü, kaynaklı panel mi, yapısal çerçeveli sistem mi? || Malzeme çelik mi alüminyum mu?",,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX%3A02023R0956-20251020
